Date,oil_usd_ret,gold_usd_ret,usd_inr_ret,oil_inr_ret,gold_inr_ret
1990-08-01,0.1084614212012526,0.036241775305155016,0.010844495721423219,0.10461632255221576,0.03520238028681008
1990-09-01,0.3181067367064875,0.044202939081174356,0.010980437798588106,0.3005945667490313,0.040901548020556934
1990-10-01,0.18105312913873825,0.040474198200693735,0.016245239699306975,0.19033020442028056,0.036894432802129486
1990-11-01,0.07099927360498408,0.03810926402032681,0.015370825321167497,0.07395245305581852,0.03496143381396801
1990-12-01,0.09330825433301342,0.035158108479608007,0.014041454556359485,0.09425809720640231,0.033430358892821116
1991-01-01,0.1314291090717495,0.033309208753331494,0.01302811368296581,0.12994212474082262,0.03309593086810063
1991-02-01,0.14631762207066695,0.03179140734051493,0.013006194526589078,0.13833004170940624,0.033106620582568795
1991-03-01,0.14977055919750865,0.03610591293986619,0.016907787661662472,0.13232852800478342,0.03400313160954611
1991-04-01,0.071893638704234,0.03361922993062844,0.01725157932767531,0.07136264386725893,0.0330722845878069
1991-05-01,0.06885609652200193,0.03220113431938772,0.021072748459043493,0.07316455296578629,0.03261950554271527
1991-06-01,0.06896725959845933,0.030652067341351338,0.022429247039396246,0.07196164781979862,0.03267422443488676
1991-07-01,0.08055770255892719,0.030502123026371227,0.02237799553147567,0.07526672412091186,0.0352601426537063
1991-08-01,0.07993061836058706,0.029244267364953246,0.08878687971579617,0.17916007562866476,0.06919931471251313
1991-09-01,0.06938926731853133,0.030803853926559484,0.07456485061562412,0.0716392934120558,0.05565187169025107
