Date,oil_usd_ret,gold_usd_ret,usd_inr_ret,oil_inr_ret,gold_inr_ret
1970-01-01 00:00:00.000001988,-0.21735891152062115,-0.021335899282829196,0.07145896398214457,-0.14589994753847613,0.05012306469931538
1970-01-01 00:00:00.000001989,0.2010364599139245,-0.13611043781794407,0.15353472662022627,0.35457118653415076,0.01742428880228175
1970-01-01 00:00:00.000001990,0.2649349058038726,0.005320976498531138,0.0753394994029688,0.3402744052068414,0.08066047590150127
1970-01-01 00:00:00.000001991,-0.1702732182777802,-0.05710395860815609,0.26192460739292134,0.09165138911514159,0.20482064878476436
1970-01-01 00:00:00.000001992,-0.036589447432291866,-0.05228441574059328,0.13088938316168397,0.09429993572939122,0.07860496742109113
1970-01-01 00:00:00.000001993,-0.12733942237660179,0.045599745172381745,0.1623838895160894,0.035044467139488056,0.20798363468847114
1970-01-01 00:00:00.000001994,-0.07000119020106865,0.0652088637146635,0.02845326120242353,-0.04154792899864468,0.09366212491708659
1970-01-01 00:00:00.000001995,0.07058890693852637,0.000395742647476105,0.03323189811663996,0.10382080505516544,0.033627640764116506
1970-01-01 00:00:00.000001996,0.1928418174681341,0.009151982621118826,0.08847499855815366,0.28131681602628866,0.09762698117927293
1970-01-01 00:00:00.000001997,-0.07701918236118033,-0.15781316383013877,0.024534266548863926,-0.05248491581231729,-0.13327889728127573
1970-01-01 00:00:00.000001998,-0.40389648033553804,-0.11828112704020288,0.12780032221686133,-0.27609615811867627,0.009519195176658002
1970-01-01 00:00:00.000001999,0.3384854349300652,-0.05374734181715901,0.04270098429311142,0.38118641922317664,-0.011046357524048034
1970-01-01 00:00:00.000002000,0.4707017095533166,0.0009465759043099098,0.042733774820966186,0.5134354843742823,0.04368035072527654
1970-01-01 00:00:00.000002001,-0.1584632921409992,-0.029248240934875547,0.048853738981113004,-0.10960955315988574,0.019605498046237457
1970-01-01 00:00:00.000002002,0.021436614587834413,0.13440374116923248,0.029647265319067806,0.05108387990690222,0.1640510064883003
1970-01-01 00:00:00.000002003,0.14363424810724768,0.15932208513258317,-0.04265800660116925,0.10097624150607842,0.11666407853141436
1970-01-01 00:00:00.000002004,0.2822949710579983,0.11842930320888367,-0.027422828296389312,0.2548721427616094,0.09100647491249525
1970-01-01 00:00:00.000002005,0.3550793171860338,0.08348805176505891,-0.027288653707005395,0.3277906634790284,0.05619939805805352
1970-01-01 00:00:00.000002006,0.1773615025357036,0.3064089237271048,0.02706797622624668,0.20442947876195028,0.33347689995335017
1970-01-01 00:00:00.000002007,0.10591284928136879,0.14225327373163665,-0.09145533720934651,0.014457512072022283,0.05079793652229192
1970-01-01 00:00:00.000002008,0.2913335974020166,0.22406974988645256,0.05091837526288856,0.34225197266490426,0.27498812514934023
1970-01-01 00:00:00.000002009,-0.4511602113432165,0.10989577983073939,0.10671560721901407,-0.3444446041242024,0.21661138704975258
1970-01-01 00:00:00.000002010,0.2542076940264737,0.23007266153965933,-0.05695186628163906,0.19725582774483463,0.17312079525802027
1970-01-01 00:00:00.000002011,0.33473009154666045,0.2479064246108642,0.020347022291760553,0.355077113838421,0.26825344690262476
1970-01-01 00:00:00.000002012,0.00332002637949369,0.06196201674454738,0.13545796926666576,0.13877799564616033,0.19741998601121402
1970-01-01 00:00:00.000002013,-0.02788681550002714,-0.167908915380087,0.05691928012667402,0.029032464626647325,-0.11098963525341254
1970-01-01 00:00:00.000002014,-0.09248624161801366,-0.10909711181377535,0.0969640414656947,0.004477799847679265,-0.012133070348081532
1970-01-01 00:00:00.000002015,-0.6374380667596569,-0.08653754125181301,0.010215571679892399,-0.6272224950797636,-0.07632196957191972
1970-01-01 00:00:00.000002016,-0.1814045461840732,0.07334222984220329,0.05394184042579653,-0.12746270575827623,0.12728407026799893
1970-01-01 00:00:00.000002017,0.21541439984401656,0.006838916969047482,0.01981442851642612,0.23522882836044268,0.02665334548547449
1970-01-01 00:00:00.000002018,0.27606861912185865,0.009235513363433867,0.033365439069359404,0.3094340581912185,0.04260095243279238
1970-01-01 00:00:00.000002019,-0.10389754868717116,0.09269120280894239,0.004271077107806498,-0.09962647157936466,0.09696227991674888
1970-01-01 00:00:00.000002020,-0.42684284771547754,0.24002378256249024,0.08166967417733062,-0.34517317353814825,0.32169345673982086
1970-01-01 00:00:00.000002021,0.5239893159092293,0.0164574934321422,-0.023982600241667207,0.5000067156675634,-0.007525106809524118
1970-01-01 00:00:00.000002022,0.3537211078134428,0.0005405208852931054,0.08702255210934329,0.4407436599227843,0.0875630729946355
1970-01-01 00:00:00.000002023,-0.20175013337812864,0.07594020306140425,0.007226438453678874,-0.19452369492444888,0.08316664151508313
1970-01-01 00:00:00.000002024,-0.024171473101048946,0.20627014062970161,0.03466198170091772,0.010490508599868775,0.24093212233061934
